Zaman (UTC)	Antalya_AllAngle_SC_mean	Antalya_AllAngle_SF_mean	Antalya_NearNadir_SC_mean	Antalya_NearNadir_SF_mean	Antalya_OffNadir_SC_mean	Antalya_OffNadir_SF_mean	DAG_AllAngle_SC_11x11_mean	DAG_AllAngle_SC_1x1_mean	DAG_AllAngle_SC_21x21_mean	DAG_AllAngle_SC_3x3_mean	DAG_AllAngle_SC_5x5_mean	DAG_AllAngle_SC_7x7_mean	DAG_AllAngle_SC_9x9_mean	DAG_AllAngle_SF_11x11_mean	DAG_AllAngle_SF_1x1_mean	DAG_AllAngle_SF_21x21_mean	DAG_AllAngle_SF_3x3_mean	DAG_AllAngle_SF_5x5_mean	DAG_AllAngle_SF_7x7_mean	DAG_AllAngle_SF_9x9_mean	DAG_NearNadir_SC_11x11_mean	DAG_NearNadir_SC_1x1_mean	DAG_NearNadir_SC_21x21_mean	DAG_NearNadir_SC_3x3_mean	DAG_NearNadir_SC_5x5_mean	DAG_NearNadir_SC_7x7_mean	DAG_NearNadir_SC_9x9_mean	DAG_NearNadir_SF_11x11_mean	DAG_NearNadir_SF_1x1_mean	DAG_NearNadir_SF_21x21_mean	DAG_NearNadir_SF_3x3_mean	DAG_NearNadir_SF_5x5_mean	DAG_NearNadir_SF_7x7_mean	DAG_NearNadir_SF_9x9_mean	DAG_OffNadir_SC_11x11_mean	DAG_OffNadir_SC_1x1_mean	DAG_OffNadir_SC_21x21_mean	DAG_OffNadir_SC_3x3_mean	DAG_OffNadir_SC_5x5_mean	DAG_OffNadir_SC_7x7_mean	DAG_OffNadir_SC_9x9_mean	DAG_OffNadir_SF_11x11_mean	DAG_OffNadir_SF_1x1_mean	DAG_OffNadir_SF_21x21_mean	DAG_OffNadir_SF_3x3_mean	DAG_OffNadir_SF_5x5_mean	DAG_OffNadir_SF_7x7_mean	DAG_OffNadir_SF_9x9_mean	Erzurum_AllAngle_SC_mean	Erzurum_AllAngle_SF_mean	Erzurum_NearNadir_SC_mean	Erzurum_NearNadir_SF_mean	Erzurum_OffNadir_SC_mean	Erzurum_OffNadir_SF_mean	TUG_AllAngle_SC_11x11_mean	TUG_AllAngle_SC_1x1_mean	TUG_AllAngle_SC_21x21_mean	TUG_AllAngle_SC_3x3_mean	TUG_AllAngle_SC_5x5_mean	TUG_AllAngle_SC_7x7_mean	TUG_AllAngle_SC_9x9_mean	TUG_AllAngle_SF_11x11_mean	TUG_AllAngle_SF_1x1_mean	TUG_AllAngle_SF_21x21_mean	TUG_AllAngle_SF_3x3_mean	TUG_AllAngle_SF_5x5_mean	TUG_AllAngle_SF_7x7_mean	TUG_AllAngle_SF_9x9_mean	TUG_NearNadir_SC_11x11_mean	TUG_NearNadir_SC_1x1_mean	TUG_NearNadir_SC_21x21_mean	TUG_NearNadir_SC_3x3_mean	TUG_NearNadir_SC_5x5_mean	TUG_NearNadir_SC_7x7_mean	TUG_NearNadir_SC_9x9_mean	TUG_NearNadir_SF_11x11_mean	TUG_NearNadir_SF_1x1_mean	TUG_NearNadir_SF_21x21_mean	TUG_NearNadir_SF_3x3_mean	TUG_NearNadir_SF_5x5_mean	TUG_NearNadir_SF_7x7_mean	TUG_NearNadir_SF_9x9_mean	TUG_OffNadir_SC_11x11_mean	TUG_OffNadir_SC_1x1_mean	TUG_OffNadir_SC_21x21_mean	TUG_OffNadir_SC_3x3_mean	TUG_OffNadir_SC_5x5_mean	TUG_OffNadir_SC_7x7_mean	TUG_OffNadir_SC_9x9_mean	TUG_OffNadir_SF_11x11_mean	TUG_OffNadir_SF_1x1_mean	TUG_OffNadir_SF_21x21_mean	TUG_OffNadir_SF_3x3_mean	TUG_OffNadir_SF_5x5_mean	TUG_OffNadir_SF_7x7_mean	TUG_OffNadir_SF_9x9_mean	Turkiye_AllAngle_SC_mean	Turkiye_AllAngle_SF_mean	Turkiye_NearNadir_SC_mean	Turkiye_NearNadir_SF_mean	Turkiye_OffNadir_SC_mean	Turkiye_OffNadir_SF_mean
2025-01-01	2.556389	2.479065	2.510006	2.444241	2.511928	2.556393	0.938681	1.455793	0.888567	1.256163	1.044473	0.984679	0.959245	0.908407	1.097139	0.823620	0.948664	0.951652	0.926769	0.922555	0.784519	1.384929	0.725419	1.155433	0.899465	0.839275	0.806866	0.839884	0.946865	0.801956	0.916881	0.869359	0.852122	0.845672	1.101499	1.674523	1.022587	1.721334	1.446620	1.233348	1.159294	0.869015	0.968104	0.806045	0.901551	0.908097	0.900565	0.891487	1.218942	1.121401	1.287473	1.071620	1.271369	1.104247	0.265899	0.626921		0.427362	0.416554	0.307174	0.266830	0.503862	0.000000		0.271543	0.372349	0.458508	0.478155	0.088279	0.000000		0.000000	0.000000	0.022059	0.054387	0.104644	0.000000		0.000000	0.000000	0.022059	0.056013	0.104438	0.000000		0.000000	0.000000	0.033566	0.064125	0.378764	0.000000		0.000000	0.219324	0.272279	0.294905	1.710778	1.694293	1.705953	1.618876	1.686877	1.786584
2025-02-01	2.528424	2.517301	2.521159	2.510624	2.520108	2.563308	0.796521	1.399481	0.796795	1.524868	1.065358	0.887615	0.811850	0.783481	1.026044	0.740879	1.055261	0.931112	0.842139	0.815980	0.762502	0.000000	0.877791	1.534150	1.073977	0.880671	0.798003	0.762597	1.026044	0.720202	0.991468	0.879296	0.815702	0.784256	0.830654	1.222531	0.786725	1.463985	1.165215	0.915043	0.835670	0.781604	1.026044	0.725966	1.055261	0.931112	0.842139	0.812649	1.233443	1.056311	1.486873	1.042419	1.219959	1.042752		0.000000		0.156599	0.172040	0.190202	0.208258		0.000000		0.000000	0.126467	0.140798	0.196189		0.000000		0.057123	0.124105	0.126729	0.128180		0.000000		0.057123	0.144160	0.124810	0.141762		0.000000		0.057123	0.124105	0.143194	0.161853		0.000000		0.057123	0.124105	0.183353	0.227065	2.074919	1.870089	2.031261	1.839834	1.860031	2.027847
2025-03-01	2.573351	2.542842	2.575307	2.648505	2.566325	2.528325	0.463261	2.470865	0.383842	1.188700	0.751379	0.597785	0.503896	0.563187	1.190538	0.570684	1.147389	0.814644	0.655253	0.578231	0.905709	4.962871	0.718354	2.978566	1.669291	1.239234	1.007572	0.511700	0.790293	0.527329	0.866051	0.665703	0.566441	0.510084	0.396786	0.575845	0.360515	0.360906	0.435686	0.407437	0.396534	0.495883	1.190538	0.480708	1.245511	0.843098	0.653468	0.552675	0.824892	0.789496	0.958903	0.779409	0.792827	0.826573	0.162738	0.789626	0.144277	0.541343	0.267611	0.193845	0.163125	0.169490	0.000000	0.155509	0.000000	0.155336	0.122295	0.156257	0.092302	0.000000	0.134296	0.131189	0.089195	0.068819	0.079041	0.164377	0.000000	0.170511	0.062920	0.085531	0.064664	0.145588	0.085236	0.000000	0.106566	0.062920	0.085531	0.043638	0.072323	0.240437	0.000000	0.186356	0.168768	0.279963	0.241167	0.248867	1.806742	1.677031	1.809446	1.730755	1.738121	1.741470
2025-04-01	2.638321	2.641950	2.630587	2.651346	2.627935	2.658584	0.248069	1.128097	0.236239	0.822252	0.431172	0.337775	0.283641	0.721027	0.686126	0.524045	2.357299	1.167444	0.922797	0.814915	0.168118	0.686126	0.175220	0.346788	0.199389	0.193857	0.148097	0.344612	0.686126	0.296763	0.672118	0.449763	0.361969	0.350267	0.390350	1.149526	0.310177	0.921930	0.564148	0.474945	0.425110	0.720983	0.686126	0.570740	3.325589	1.469092	1.041758	0.875522	0.644178	0.564132	0.583542	0.486774	0.585601	0.745099	0.105131	0.000000	0.097899	0.135767	0.115297	0.085417	0.108289	0.136835	0.545147	0.130041	0.235065	0.127750	0.125178	0.152611	0.083509	0.000000	0.085047	0.078455	0.050150	0.049659	0.086658	0.117109	0.000000	0.085580	0.000000	0.046963	0.077296	0.118569	0.073148	0.000000	0.082204	0.000000	0.000000	0.024072	0.071180	0.213948	0.610123	0.181607	0.067791	0.135196	0.182937	0.236997	1.712460	1.666437	1.695901	1.658645	1.696422	1.786878
2025-05-01	2.847317	2.957085	2.846978	2.875572	2.847011	3.119201	0.533037	1.864272	0.403329	1.762349	1.057690	0.731739	0.560738	0.836130	1.888670	0.813840	1.216300	1.012365	0.922000	0.865258	0.581509	0.676132	0.498171	0.930367	0.707041	0.614181	0.588848	0.761489	1.494549	0.753628	1.137499	0.897114	0.823303	0.784133	0.589607	0.676132	0.523045	0.891581	0.731171	0.676325	0.597983	1.024657	2.722514	0.940144	1.906911	1.439897	1.220613	1.096014	0.707787	1.012467	0.732467	0.805685	0.714864	1.185129	0.166958	0.000000	0.195055	0.057142	0.041234	0.073876	0.161158	0.566981	0.600091	0.562181	0.528867	0.580340	0.567264	0.592149	0.166958	0.000000	0.195055	0.057142	0.041234	0.073876	0.161158	0.476950	0.000000	0.487417	0.342634	0.397552	0.392029	0.478853	0.166958	0.000000	0.195055	0.057142	0.041234	0.073876	0.161158	0.637909	0.631623	0.662039	0.605729	0.616243	0.614498	0.653011	1.942870	2.095851	1.944348	1.916155	1.942927	2.277770
2025-06-01	3.661118	3.711299	3.663165	3.647729	3.669778	3.765570	0.917314	1.156678	0.922807	1.162899	1.031033	0.967074	0.938228	1.014730	1.428452	1.024260	1.298288	1.131150	1.060566	1.034568	0.917314	1.156678	0.922807	1.162899	1.031033	0.967074	0.938228	0.977506	1.271453	1.013657	1.189054	1.056520	1.004822	0.989209	0.917314	1.156678	0.922807	1.162899	1.031033	0.967074	0.938228	1.076564	1.489639	1.062644	1.456848	1.216083	1.136055	1.101861	1.243639	1.365189	1.250998	1.369488	1.254032	1.447801	0.854654	0.000000	0.944481	0.445783	0.599095	0.715821	0.824178	1.152866	1.087572	1.211136	1.058845	1.057191	1.106733	1.152021	0.871143	0.000000	0.977009	0.445783	0.599095	0.715821	0.846424	1.021230	0.000000	1.054998	0.490817	0.840847	0.984930	1.046421	0.871143	0.000000	0.980822	0.445783	0.599095	0.715821	0.846424	1.154055	1.061512	1.222152	0.914905	1.037142	1.126224	1.144894	2.539901	2.588723	2.542544	2.530523	2.544671	2.703621
2025-07-01	3.302852	3.245127	3.299761	3.079668	3.299582	3.250693	0.654793	0.848178	0.688248	0.890366	0.744501	0.706579	0.683842	0.666679	1.466416	0.677506	0.960270	0.772021	0.724566	0.691108	0.654793	0.848178	0.684081	0.890366	0.744501	0.706579	0.683842	0.463480	1.360566	0.487280	0.823308	0.653243	0.552656	0.476424	0.654793	0.848178	0.684272	0.890366	0.744501	0.706579	0.683842	0.813067	1.916354	0.810228	1.259620	0.930760	0.886790	0.846955	0.932258	0.877043	0.929309	0.910569	0.929196	0.841491	0.766495	0.677578	0.826498	0.674751	0.630700	0.663899	0.761645	0.754932	0.706864	0.802451	0.672692	0.638437	0.665987	0.744613	0.761808	0.677578	0.788149	0.674751	0.630700	0.655984	0.754973	0.371100	0.662963	0.361116	0.499477	0.285423	0.262700	0.320206	0.761808	0.677578	0.789517	0.674751	0.630700	0.655984	0.754973	0.715085	0.717876	0.756761	0.541865	0.572368	0.600597	0.687841	2.287329	2.205739	2.286467	2.136025	2.286458	2.249367
2025-08-01	2.751971	2.733266	2.752004	2.677843	2.752059	2.784182	0.051516	1.503483	0.083481	0.569698	0.205091	0.104638	0.063300	0.054441	1.581188	0.086711	0.607359	0.218649	0.111556	0.067484	0.051516	1.503483	0.083481	0.569698	0.205091	0.104638	0.063300	0.063016	1.876292	0.078183	0.717532	0.258312	0.131792	0.079726	0.051516	1.503483	0.083481	0.569698	0.205091	0.104638	0.063300	0.312458	1.609792	0.291735	0.894205	0.526802	0.365355	0.320218	0.531757	0.531316	0.531773	0.513400	0.531773	0.612644	0.134624	0.000000	0.196443	0.000000	0.000000	0.051595	0.106137	0.141324	0.000000	0.208858	0.000000	0.000000	0.068336	0.117533	0.134624	0.000000	0.196443	0.000000	0.000000	0.051595	0.106137	0.113108	0.000000	0.149969	0.000000	0.000000	0.037639	0.096231	0.134624	0.000000	0.196443	0.000000	0.000000	0.051595	0.106137	0.207242	0.000000	0.297245	0.056865	0.064387	0.107621	0.165605	1.785787	1.757116	1.785723	1.678318	1.785738	1.886211
2025-09-01	2.725706	2.714900	2.724931	2.619553	2.724930	2.748313	0.045214	0.641517	0.089970	0.375599	0.155950	0.079566	0.054726	0.128662	1.451074	0.155568	0.714373	0.304868	0.176719	0.126585	0.045214	0.641517	0.089970	0.375599	0.155950	0.079566	0.054726	0.101245	0.721265	0.143410	0.416861	0.172278	0.098709	0.085162	0.045214	0.641517	0.089974	0.375599	0.155950	0.079566	0.054726	0.178728	1.788143	0.192368	0.883059	0.386603	0.240589	0.199419	0.527314	0.547180	0.527254	0.548189	0.527409	0.600361	0.096586	0.000000	0.165045	0.000000	0.000000	0.000000	0.061478	0.105555	0.000000	0.168867	0.000000	0.000000	0.011520	0.072681	0.096586	0.000000	0.165604	0.000000	0.000000	0.000000	0.061478	0.073784	0.000000	0.130364	0.000000	0.000000	0.000000	0.057581	0.096586	0.000000	0.165604	0.000000	0.000000	0.000000	0.061478	0.103024	0.000000	0.181370	0.000000	0.000000	0.016828	0.072841	1.748093	1.742501	1.747927	1.688580	1.747980	1.861251
2025-10-01	2.902814	2.951010	2.903053	2.734901	2.904243	3.102095	0.718443	0.753531	0.664124	0.882514	0.787051	0.751768	0.709122	0.233742	1.169599	0.284378	0.568014	0.374736	0.256456	0.232913	0.115357	0.916910	0.169483	0.388908	0.203414	0.103783	0.097305	0.122296	1.119442	0.149494	0.565610	0.301526	0.177269	0.154824	0.122493	0.916910	0.171441	0.388908	0.203414	0.121404	0.107965	0.238165	1.133748	0.316323	0.576693	0.360546	0.222963	0.214397	0.568238	0.541570	0.525304	0.559750	0.524488	0.571650	0.351063	0.532813	0.381974	0.380266	0.310862	0.296307	0.347206	0.585737	0.712376	0.578147	0.680964	0.606172	0.551150	0.581178	0.351063	0.532813	0.381974	0.380266	0.310862	0.296307	0.347206	0.121175	0.532813	0.165067	0.193663	0.069719	0.070106	0.092388	0.351063	0.532813	0.381974	0.380266	0.310862	0.296307	0.347206	0.661254	0.630134	0.714309	0.562288	0.538441	0.554595	0.620892	1.822239	1.854249	1.818947	1.689681	1.819043	2.035386
2025-11-01	2.628916	2.538450	2.619850	2.572641	2.619795	2.603571	0.553607	1.619166	0.587692	1.289346	0.918108	0.722309	0.605512	0.463960	1.223651	0.414733	0.934153	0.677841	0.512003	0.465469	0.310792	0.983596	0.297722	1.533137	0.868520	0.514132	0.376308	0.385540	1.007576	0.340790	1.041513	0.657567	0.480620	0.395455	0.582258	1.477829	0.462353	1.329392	0.904874	0.746921	0.641751	0.525284	0.504157	0.535742	0.565216	0.575774	0.493824	0.534436	0.615815	0.605160	0.568885	0.558538	0.568112	0.746406	0.135368	0.000000	0.201237	0.000000	0.000000	0.047134	0.123795	0.137367	0.000000	0.228682	0.000000	0.020194	0.076641	0.125816	0.131396	0.000000	0.193741	0.000000	0.000000	0.047134	0.120792	0.100985	0.000000	0.147303	0.000000	0.000000	0.025629	0.092151	0.131177	0.000000	0.193681	0.000000	0.000000	0.047134	0.120792	0.144996	0.000000	0.231247	0.000000	0.022250	0.093451	0.139534	1.786839	1.737124	1.773040	1.733219	1.765915	1.848152
2025-12-01	2.486031	2.443310	2.477891	2.491236	2.476931	2.509435	0.808639	1.036332	0.672798	1.900057	1.232605	0.998309	0.881738	0.267602	0.596510	0.263431	0.699496	0.534877	0.362051	0.289071	0.778715	4.058172	0.720344	2.182323	1.358719	1.028127	0.841513	0.253649	0.596510	0.234018	0.699496	0.467345	0.327596	0.268228	0.726384	0.596510	0.658230	1.201857	0.916889	0.813904	0.764579	0.253649	0.596510	0.247543	0.699496	0.467345	0.327596	0.268228	1.468120	0.647959	0.891002	0.726671	0.712963	0.711981	0.146852	0.000000	0.131457	0.074019	0.102470	0.121506	0.160487	0.226845	0.000000	0.196727	0.126023	0.114505	0.183440	0.222444	0.130399	0.000000	0.122548	0.062826	0.119192	0.101533	0.135647	0.181450	0.000000	0.129936	0.086662	0.154336	0.182178	0.200227	0.104419	0.000000	0.117327	0.000000	0.022546	0.037379	0.096838	0.313335	0.000000	0.342192	0.134309	0.216334	0.245161	0.307404	2.036294	1.618543	1.775392	1.613229	1.697088	1.780295
